,Point,Lat,Long,Temp_score,Pluv_score,Total_score
369,3044,43.0363,-0.2602,0.17739780502424707,1.0,0.17739780502424707
370,3045,43.0386,-0.1623,0.1650002175261254,0.5510000000000002,0.09091511985689513
371,3046,43.0408,-0.0643,0.37509637866265966,1.0,0.37509637866265966
372,3047,43.043,0.0336,0.2967344222389182,1.0,0.2967344222389182
373,3048,43.0451,0.1316,0.33070492561983483,1.0,0.33070492561983483
374,3049,43.047,0.2295,0.368274743801653,1.0,0.368274743801653
375,3050,43.0489,0.3275,0.45808292411720525,1.0,0.45808292411720525
376,3051,43.0507,0.4254,0.48573894815927887,0.5271000000000008,0.2560329995747563
377,3052,43.0524,0.5234,0.6036300000000001,0.31210000000000004,0.18839292300000007
378,3053,43.054,0.6214,0.5969584372652142,0.0,0.0
379,3054,43.0555,0.7194,0.6234048745304286,0.0,0.0
380,3055,43.057,0.8174,0.67324418933133,0.0,0.0
381,3056,43.0583,0.9153,0.7114041322314053,0.0,0.0
382,3057,43.0596,1.0133,0.7327272727272729,0.15449999999999964,0.1132063636363634
383,3058,43.0607,1.1113,0.6757666942148763,0.25229999999999997,0.1704959369504133
384,3059,43.0618,1.2093,0.6175469211119461,0.32620000000000005,0.20144380566671685
385,3060,43.0628,1.3074,0.6434851735537193,0.25839999999999996,0.16627656884628103
386,3061,43.0637,1.4054,0.7062626596543952,0.22160000000000046,0.1565078053794143
387,3062,43.0645,1.5034,0.6945454545454546,0.0,0.0
388,3063,43.0652,1.6014,0.7281818181818183,0.0,0.0
389,3064,43.0659,1.6994,0.7490909090909093,0.0,0.0
390,3065,43.0664,1.7974,0.7572727272727273,0.0,0.0
391,3066,43.0668,1.8955,0.7645454545454546,0.0,0.0
392,3067,43.0672,1.9935,0.7118181818181819,0.0,0.0
393,3068,43.0675,2.0915,0.7536363636363637,0.0,0.0
394,3069,43.0677,2.1895,0.8363636363636364,0.0,0.0
395,3070,43.0677,2.2876,0.8163636363636364,0.0,0.0
396,3071,43.0677,2.3856,0.7181818181818183,0.0,0.0
397,3072,43.0677,2.4836,0.7381818181818183,0.0,0.0
398,3073,43.0675,2.5816,0.8454545454545457,0.0,0.0
399,3074,43.0672,2.6797,0.8790909090909091,0.0,0.0
400,3075,43.0669,2.7777,0.8936363636363638,0.0,0.0
401,3076,43.0664,2.8757,0.9372727272727273,0.0,0.0
402,3077,43.0659,2.9737,1.0,0.0,0.0
403,3078,43.0652,3.0718,1.0,0.0,0.0
404,3142,42.8392,9.327,0.9663636363636363,0.0,0.0
405,3143,42.8327,9.4242,0.7954545454545456,0.0,0.0
406,3175,43.0731,-1.4392,0.417054845980466,1.0,0.417054845980466
407,3176,43.0765,-1.3413,0.3613507618332082,1.0,0.3613507618332082
408,3177,43.0799,-1.2434,0.32490568895567257,1.0,0.32490568895567257
409,3178,43.0831,-1.1454,0.43823907588279504,1.0,0.43823907588279504
410,3179,43.0862,-1.0475,0.23428906255037238,1.0,0.23428906255037238
411,3180,43.0893,-0.9495,0.44461550713749093,1.0,0.44461550713749093
412,3181,43.0922,-0.8515,0.6208016528925622,1.0,0.6208016528925622
413,3182,43.0951,-0.7535,0.5701818181818182,1.0,0.5701818181818182
