,Point,Lat,Long,Temp_score,Pluv_score,Total_score
261,2638,42.8516,1.9948,0.0,0.4094666666666664,0.0
262,2639,42.8519,2.0924,0.0023250136148928024,0.0,0.0
263,2640,42.8521,2.1901,0.14199444000000006,0.0,0.0
264,2641,42.8522,2.2877,0.04758553268,0.0,0.0
265,2642,42.8522,2.3854,0.07112899199574006,0.0,0.0
266,2643,42.8521,2.4831,0.19744967000000013,0.0,0.0
267,2644,42.8519,2.5807,0.29168476800000004,0.0,0.0
268,2645,42.8516,2.6784,0.4358357280000001,0.0,0.0
269,2646,42.8513,2.776,0.5470623600000001,0.0,0.0
270,2647,42.8508,2.8737,0.6719999999999999,0.0,0.0
271,2648,42.8503,2.9714,0.7270000000000001,0.0,0.0
272,2711,42.637,9.1072,0.6719999999999999,0.0,0.0
273,2712,42.6308,9.2042,0.31148676000000003,0.0,0.0
274,2713,42.6245,9.3011,0.6800000000000002,0.0,0.0
275,2714,42.6181,9.398,0.5263736040000003,0.0,0.0
276,2754,42.8824,-0.6444,0.0,1.0,0.0
277,2755,42.8851,-0.5467,0.0,1.0,0.0
278,2756,42.8877,-0.4491,0.0,1.0,0.0
279,2757,42.8902,-0.3514,0.0,1.0,0.0
280,2758,42.8926,-0.2537,0.0,1.0,0.0
281,2759,42.895,-0.156,0.0,1.0,0.0
282,2760,42.8972,-0.0584,0.0,0.8559333333333337,0.0
283,2761,42.8993,0.0393,0.0,1.0,0.0
284,2762,42.9014,0.137,0.0,1.0,0.0
285,2763,42.9034,0.2348,0.0,1.0,0.0
286,2764,42.9052,0.3325,0.0,0.3168000000000002,0.0
287,2765,42.907,0.4302,0.0,0.5974000000000004,0.0
288,2766,42.9087,0.5279,0.0,0.4434666666666667,0.0
289,2767,42.9103,0.6257,0.0,0.1452,0.0
290,2768,42.9118,0.7234,0.0,0.8472000000000004,0.0
291,2769,42.9133,0.8211,0.0,1.0,0.0
292,2770,42.9146,0.9189,0.0,1.0,0.0
293,2771,42.9159,1.0166,0.0,0.9333333333333336,0.0
294,2772,42.917,1.1144,0.0,1.0,0.0
295,2773,42.9181,1.2122,0.0,0.8436000000000008,0.0
296,2774,42.9191,1.3099,0.0,1.0,0.0
297,2775,42.92,1.4077,0.0,1.0,0.0
298,2776,42.9208,1.5055,0.0,0.957933333333334,0.0
299,2777,42.9215,1.6032,0.009760691217590076,0.019466666666666743,0.00019000812236908757
300,2778,42.9221,1.701,0.025307524732089595,0.0,0.0
301,2779,42.9227,1.7988,0.03250207022686203,0.0,0.0
302,2780,42.9231,1.8966,0.08574012622560001,0.0,0.0
303,2781,42.9235,1.9943,0.09347830652160004,0.0,0.0
304,2782,42.9237,2.0921,0.1485214500000001,0.0,0.0
305,2783,42.9239,2.1899,0.31656135600000024,0.0,0.0
306,2784,42.924,2.2877,0.2914128000000002,0.0,0.0
307,2785,42.924,2.3855,0.11698655070000011,0.0,0.0
308,2786,42.9239,2.4833,0.09399843119940002,0.0,0.0
309,2787,42.9237,2.581,0.1892119500000001,0.0,0.0
310,2788,42.9235,2.6788,0.2685093620000001,0.0,0.0
311,2789,42.9231,2.7766,0.3787749600000002,0.0,0.0
312,2790,42.9227,2.8744,0.36314786400000015,0.0,0.0
313,2791,42.9221,2.9722,0.6670000000000003,0.0,0.0
314,2854,42.7086,9.1156,0.7030000000000003,0.0,0.0
315,2855,42.7023,9.2127,0.7210000000000001,0.0,0.0
316,2856,42.696,9.3097,0.75,0.0,0.0
317,2857,42.6896,9.4067,0.5213747000000002,0.0,0.0
318,2895,42.9486,-0.8436,0.0,1.0,0.0
319,2896,42.9515,-0.7458,0.0,1.0,0.0
320,2897,42.9543,-0.6481,0.0,1.0,0.0
321,2898,42.9569,-0.5503,0.0,1.0,0.0
322,2899,42.9595,-0.4525,0.0,1.0,0.0
323,2900,42.962,-0.3547,0.0,1.0,0.0
324,2901,42.9645,-0.2569,0.0,0.9369999999999998,0.0
325,2902,42.9668,-0.1591,0.0,0.6537999999999999,0.0
326,2903,42.969,-0.0613,0.0,0.30973333333333386,0.0
327,2904,42.9712,0.0365,0.0,1.0,0.0
328,2905,42.9732,0.1343,0.0,1.0,0.0
329,2906,42.9752,0.2321,0.0,0.6355333333333331,0.0
330,2907,42.9771,0.33,0.0,1.0,0.0
331,2908,42.9789,0.4278,0.0,1.0,0.0
332,2909,42.9806,0.5257,0.0,0.8764000000000003,0.0
333,2910,42.9822,0.6235,0.0,0.4390000000000005,0.0
334,2911,42.9837,0.7214,0.0,0.0,0.0
335,2912,42.9851,0.8192,0.0,0.48913333333333364,0.0
336,2913,42.9865,0.9171,0.0,0.41513333333333335,0.0
337,2914,42.9877,1.015,0.0016022633501952038,0.12100000000000044,0.00019387386537362037
338,2915,42.9889,1.1129,0.07834043105279995,0.0,0.0
339,2916,42.99,1.2108,0.06191130806400003,0.0,0.0
340,2917,42.9909,1.3086,0.03319197819338108,0.0,0.0
341,2918,42.9918,1.4065,0.03343007756281686,0.0,0.0
342,2919,42.9927,1.5044,0.06620329151999998,0.0,0.0
343,2920,42.9934,1.6023,0.163745703235,0.0,0.0
344,2921,42.994,1.7002,0.1049996501400001,0.0,0.0
345,2922,42.9945,1.7981,0.17685390000000004,0.0,0.0
346,2923,42.995,1.896,0.20617508800000017,0.0,0.0
347,2924,42.9953,1.9939,0.25587434400000014,0.0,0.0
348,2925,42.9956,2.0918,0.20563565400000017,0.0,0.0
349,2926,42.9958,2.1897,0.3119116000000001,0.0,0.0
350,2927,42.9959,2.2876,0.26307027000000016,0.0,0.0
351,2928,42.9959,2.3855,0.08127575656200012,0.0,0.0
352,2929,42.9958,2.4834,0.18945861200000008,0.0,0.0
353,2930,42.9956,2.5813,0.28258992,0.0,0.0
354,2931,42.9953,2.6792,0.3202805599999999,0.0,0.0
355,2932,42.995,2.7771,0.4884453000000002,0.0,0.0
356,2933,42.9945,2.875,0.5147649540000001,0.0,0.0
357,2934,42.994,2.9729,0.681,0.0,0.0
358,2999,42.7676,9.3183,0.738,0.0,0.0
359,3000,42.7612,9.4155,0.29560638000000006,0.0,0.0
360,3033,43.0047,-1.3367,0.0,1.0,0.0
361,3036,43.0144,-1.0433,0.0,1.0,0.0
362,3037,43.0175,-0.9454,0.0025885675491267965,1.0,0.0025885675491267965
363,3038,43.0204,-0.8475,0.0024046377743063957,1.0,0.0024046377743063957
364,3039,43.0233,-0.7497,0.0,1.0,0.0
365,3040,43.0261,-0.6518,0.0,1.0,0.0
366,3041,43.0288,-0.5539,0.0,1.0,0.0
367,3042,43.0313,-0.456,0.0,1.0,0.0
368,3043,43.0339,-0.3581,0.0,1.0,0.0
369,3044,43.0363,-0.2602,0.0,1.0,0.0
370,3045,43.0386,-0.1623,0.0,0.5680000000000005,0.0
371,3046,43.0408,-0.0643,0.0,1.0,0.0
372,3047,43.043,0.0336,0.0,1.0,0.0
373,3048,43.0451,0.1316,0.0,1.0,0.0
374,3049,43.047,0.2295,0.0,1.0,0.0
375,3050,43.0489,0.3275,0.014676188106191073,0.4184000000000001,0.006140517103630346
376,3051,43.0507,0.4254,0.0,0.40833333333333366,0.0
377,3052,43.0524,0.5234,0.021695580800100006,0.0,0.0
378,3053,43.054,0.6214,0.04455542246399994,0.0,0.0
379,3054,43.0555,0.7194,0.05535802748447999,0.0,0.0
380,3055,43.057,0.8174,0.08270687476800002,0.0,0.0
381,3056,43.0583,0.9153,0.10800334412035019,0.0,0.0
382,3057,43.0596,1.0133,0.1635601044000002,0.0,0.0
383,3058,43.0607,1.1113,0.10921964781105012,0.0,0.0
384,3059,43.0618,1.2093,0.07543979079120006,0.0,0.0
385,3060,43.0628,1.3074,0.08751429716094004,0.0,0.0
386,3061,43.0637,1.4054,0.12697606632000014,0.0,0.0
387,3062,43.0645,1.5034,0.18134503296000024,0.0,0.0
388,3063,43.0652,1.6014,0.22256462400000016,0.0,0.0
389,3064,43.0659,1.6994,0.2487807280000001,0.0,0.0
390,3065,43.0664,1.7974,0.27535162800000007,0.0,0.0
391,3066,43.0668,1.8955,0.2811639600000002,0.0,0.0
392,3067,43.0672,1.9935,0.212286942,0.0,0.0
393,3068,43.0675,2.0915,0.2646972900000001,0.0,0.0
394,3069,43.0677,2.1895,0.4017312,0.0,0.0
395,3070,43.0677,2.2876,0.3619145280000003,0.0,0.0
396,3071,43.0677,2.3856,0.21037302000000016,0.0,0.0
397,3072,43.0677,2.4836,0.24332390399999998,0.0,0.0
398,3073,43.0675,2.5816,0.4234912000000002,0.0,0.0
399,3074,43.0672,2.6797,0.47981297700000003,0.0,0.0
400,3075,43.0669,2.7777,0.5063605690000001,0.0,0.0
401,3076,43.0664,2.8757,0.612701,0.0,0.0
402,3077,43.0659,2.9737,0.7110000000000001,0.0,0.0
403,3078,43.0652,3.0718,0.7440000000000002,0.0,0.0
404,3142,42.8392,9.327,0.663,0.0,0.0
405,3143,42.8327,9.4242,0.343721875,0.0,0.0
406,3175,43.0731,-1.4392,0.01692366139800001,1.0,0.01692366139800001
407,3176,43.0765,-1.3413,0.008545838453998563,1.0,0.008545838453998563
408,3177,43.0799,-1.2434,0.004120900710635534,1.0,0.004120900710635534
409,3178,43.0831,-1.1454,0.02141196241374454,1.0,0.02141196241374454
410,3179,43.0862,-1.0475,0.0,1.0,0.0
411,3180,43.0893,-0.9495,0.02285087962116962,1.0,0.02285087962116962
412,3181,43.0922,-0.8515,0.09780038846325001,0.9012666666666673,0.08814423010897852
413,3182,43.0951,-0.7535,0.06988690699776004,1.0,0.06988690699776004
414,3183,43.0979,-0.6555,0.04032753458824365,0.6512666666666673,0.026263979026170177
415,3184,43.1006,-0.5575,0.02339689218048,0.8122666666666665,0.019004515621797884
416,3185,43.1032,-0.4595,0.017173495003170003,0.8756000000000004,0.015037112224775662
417,3186,43.1057,-0.3615,0.03446012618988768,0.7781333333333338,0.026814572859224617
418,3187,43.1081,-0.2634,0.07124419171359005,0.6745333333333332,0.04805658211720693
419,3188,43.1104,-0.1654,0.0503545712036775,0.7371999999999996,0.03712138989135103
420,3189,43.1127,-0.0673,0.0582994006925148,0.28320000000000034,0.01651039027612021
421,3190,43.1148,0.0307,0.07437920216797617,0.2768666666666668,0.02059312177357368
422,3191,43.1169,0.1288,0.06242735148643223,0.30420000000000025,0.0189904003221727
423,3192,43.1189,0.2269,0.10215067369360004,0.20920000000000005,0.021369920936701134
424,3193,43.1208,0.325,0.05582805996681156,0.0,0.0
425,3194,43.1226,0.4231,0.046512319727250034,0.0,0.0
426,3195,43.1243,0.5211,0.05912258907739392,0.0,0.0
