,Point,Latitude,Longitude,nom,code_pra
277956,5490,44.2841,1.1849,Quercy Blanc,82396
277968,5491,44.2851,1.2851,Quercy Blanc,82396
277980,5494,44.2876,1.5855,Quercy Blanc,82396
278064,4249,43.589,5.7504,Montagne de Haute-Provence,83460
278076,4250,43.5858,5.8492,Montagne de Haute-Provence,83460
278088,4251,43.5826,5.9481,Montagne de Haute-Provence,83460
278100,4393,43.6577,5.8537,Montagne de Haute-Provence,83460
278112,4394,43.6544,5.9526,Montagne de Haute-Provence,83460
278124,4395,43.6511,6.0515,Montagne de Haute-Provence,83460
278136,4396,43.6476,6.1504,Montagne de Haute-Provence,83460
278148,4397,43.6441,6.2493,Montagne de Haute-Provence,83460
278160,4539,43.7194,6.1552,Montagne de Haute-Provence,83460
278172,4540,43.7159,6.2543,Montagne de Haute-Provence,83460
278184,4541,43.7123,6.3533,Montagne de Haute-Provence,83460
278196,4542,43.7086,6.4523,Montagne de Haute-Provence,83460
278208,4543,43.7047,6.5513,Montagne de Haute-Provence,83460
278220,4544,43.7008,6.6502,Montagne de Haute-Provence,83460
278232,4545,43.6969,6.7492,Montagne de Haute-Provence,83460
278244,4683,43.7877,6.2592,Montagne de Haute-Provence,83460
278256,4685,43.7804,6.4575,Montagne de Haute-Provence,83460
278268,4686,43.7766,6.5566,Montagne de Haute-Provence,83460
278712,14307,48.5697,-4.227,Littoral Breton Nord,29358
278724,14308,48.5756,-4.119,Littoral Breton Nord,29358
278736,14309,48.5815,-4.011,Littoral Breton Nord,29358
278748,14310,48.5872,-3.9029,Littoral Breton Nord,29358
278760,14311,48.5929,-3.7949,Littoral Breton Nord,29358
278772,14449,48.6353,-4.3442,Littoral Breton Nord,29358
278784,14450,48.6413,-4.236,Littoral Breton Nord,29358
278796,14451,48.6473,-4.1279,Littoral Breton Nord,29358
278808,14452,48.6532,-4.0197,Littoral Breton Nord,29358
278820,14454,48.6646,-3.8033,Littoral Breton Nord,29358
278832,14455,48.6701,-3.6951,Littoral Breton Nord,29358
279108,8096,45.5657,4.4373,Monts du Lyonnais,42445
279120,8381,45.7114,4.3401,Monts du Lyonnais,42445
279132,8524,45.7834,4.3427,Monts du Lyonnais,42445
279144,8666,45.8571,4.2424,Monts du Lyonnais,42445
279156,8667,45.8553,4.3454,Monts du Lyonnais,42445
279168,8952,46.001,4.2474,Monts du Lyonnais,42445
279180,9238,46.145,4.2524,Monts du Lyonnais,42445
279192,9239,46.1432,4.3559,Monts du Lyonnais,42445
279396,9908,46.4875,-0.4254,Bas-Bocage et Gatine,79368
279408,9909,46.49,-0.3213,Bas-Bocage et Gatine,79368
279420,9910,46.4924,-0.2171,Bas-Bocage et Gatine,79368
279432,9911,46.4947,-0.113,Bas-Bocage et Gatine,79368
279444,10050,46.5569,-0.5334,Bas-Bocage et Gatine,79368
279456,10051,46.5594,-0.4291,Bas-Bocage et Gatine,79368
279468,10052,46.5619,-0.3248,Bas-Bocage et Gatine,79368
279480,10053,46.5643,-0.2205,Bas-Bocage et Gatine,79368
279492,10054,46.5666,-0.1162,Bas-Bocage et Gatine,79368
279504,10055,46.5688,-0.0119,Bas-Bocage et Gatine,79368
279516,10193,46.6288,-0.5372,Bas-Bocage et Gatine,79368
279528,10194,46.6314,-0.4328,Bas-Bocage et Gatine,79368
279540,10195,46.6339,-0.3284,Bas-Bocage et Gatine,79368
279552,10196,46.6363,-0.2239,Bas-Bocage et Gatine,79368
279564,10197,46.6386,-0.1195,Bas-Bocage et Gatine,79368
279576,10336,46.7007,-0.541,Bas-Bocage et Gatine,79368
279588,10337,46.7033,-0.4365,Bas-Bocage et Gatine,79368
279600,10338,46.7058,-0.3319,Bas-Bocage et Gatine,79368
279612,10339,46.7082,-0.2273,Bas-Bocage et Gatine,79368
279624,10340,46.7105,-0.1228,Bas-Bocage et Gatine,79368
279636,10341,46.7127,-0.0182,Bas-Bocage et Gatine,79368
279648,10482,46.7801,-0.2308,Bas-Bocage et Gatine,79368
280188,5958,44.4712,5.1001,Pays de Bourdeaux,26243
280200,6099,44.548,4.9026,Pays de Bourdeaux,26243
280212,6100,44.5456,5.0031,Pays de Bourdeaux,26243
280224,6101,44.5431,5.1036,Pays de Bourdeaux,26243
280236,6102,44.5405,5.2042,Pays de Bourdeaux,26243
280248,6243,44.6175,5.0065,Pays de Bourdeaux,26243
280260,6244,44.615,5.1072,Pays de Bourdeaux,26243
280272,6245,44.6124,5.2079,Pays de Bourdeaux,26243
280284,6386,44.6894,5.0099,Pays de Bourdeaux,26243
280512,6927,45.0087,1.8801,Segala et Chataigneraie,19409
280524,6928,45.0091,1.9815,Segala et Chataigneraie,19409
280536,6929,45.0094,2.083,Segala et Chataigneraie,19409
280548,7071,45.081,1.981,Segala et Chataigneraie,19409
280560,7072,45.0813,2.0826,Segala et Chataigneraie,19409
280572,7215,45.1533,2.0823,Segala et Chataigneraie,19409
280728,14480,48.7771,-0.9827,Bocage Normand,14354
280740,14481,48.78,-0.874,Bocage Normand,14354
280752,14622,48.8458,-1.0961,Bocage Normand,14354
280764,14623,48.8489,-0.9873,Bocage Normand,14354
280776,14624,48.8519,-0.8784,Bocage Normand,14354
280788,14625,48.8548,-0.7696,Bocage Normand,14354
280800,14626,48.8576,-0.6607,Bocage Normand,14354
280812,14627,48.8603,-0.5518,Bocage Normand,14354
280824,14629,48.8653,-0.334,Bocage Normand,14354
280836,14766,48.9207,-0.9919,Bocage Normand,14354
280848,14767,48.9237,-0.8829,Bocage Normand,14354
280860,14768,48.9266,-0.7739,Bocage Normand,14354
280872,14769,48.9294,-0.6649,Bocage Normand,14354
280884,14770,48.9321,-0.5558,Bocage Normand,14354
280896,14771,48.9347,-0.4468,Bocage Normand,14354
280908,14910,48.9955,-0.8874,Bocage Normand,14354
280920,14911,48.9984,-0.7782,Bocage Normand,14354
280932,14912,49.0012,-0.669,Bocage Normand,14354
280944,14913,49.0039,-0.5598,Bocage Normand,14354
280956,14914,49.0065,-0.4506,Bocage Normand,14354
280968,15054,49.0703,-0.7825,Bocage Normand,14354
280980,15055,49.0731,-0.6732,Bocage Normand,14354
280992,15056,49.0758,-0.5639,Bocage Normand,14354
281004,15196,49.1392,-0.8964,Bocage Normand,14354
281592,9905,46.4795,-0.7378,"Entre Plaine,bocage et Gatine",85366
281604,9906,46.4823,-0.6337,"Entre Plaine,bocage et Gatine",85366
281616,10043,46.5361,-1.263,"Entre Plaine,bocage et Gatine",85366
281628,10044,46.5394,-1.1588,"Entre Plaine,bocage et Gatine",85366
281640,10046,46.5456,-0.9504,"Entre Plaine,bocage et Gatine",85366
281652,10047,46.5486,-0.8461,"Entre Plaine,bocage et Gatine",85366
281664,10048,46.5514,-0.7419,"Entre Plaine,bocage et Gatine",85366
281844,12123,47.5085,6.959,Plateaux Moyens du Jura,90450
281856,12124,47.5042,7.065,Plateaux Moyens du Jura,90450
281916,12211,47.6661,1.1115,Beauce Dunoise,41341
281928,12212,47.6671,1.218,Beauce Dunoise,41341
281940,12213,47.6681,1.3245,Beauce Dunoise,41341
281952,12214,47.669,1.4311,Beauce Dunoise,41341
281964,12353,47.7368,1.0032,Beauce Dunoise,41341
281976,12354,47.738,1.1099,Beauce Dunoise,41341
281988,12355,47.7391,1.2165,Beauce Dunoise,41341
282000,12356,47.74,1.3232,Beauce Dunoise,41341
282012,12357,47.7409,1.4298,Beauce Dunoise,41341
282024,12498,47.811,1.215,Beauce Dunoise,41341
282036,12499,47.812,1.3218,Beauce Dunoise,41341
282048,12500,47.8129,1.4286,Beauce Dunoise,41341
282060,12501,47.8137,1.5354,Beauce Dunoise,41341
282072,12642,47.8839,1.3204,Beauce Dunoise,41341
282084,12643,47.8848,1.4274,Beauce Dunoise,41341
282096,12644,47.8856,1.5343,Beauce Dunoise,41341
282108,12786,47.9568,1.4261,Beauce Dunoise,41341
282120,12787,47.9575,1.5332,Beauce Dunoise,41341
282564,12479,47.7739,-0.813,Bocage Angevin,53356
282576,12480,47.7767,-0.7063,Bocage Angevin,53356
282588,12481,47.7794,-0.5996,Bocage Angevin,53356
282600,12482,47.7821,-0.493,Bocage Angevin,53356
282612,12483,47.7846,-0.3863,Bocage Angevin,53356
282624,12619,47.8367,-1.1376,Bocage Angevin,53356
282636,12620,47.8398,-1.0308,Bocage Angevin,53356
282648,12621,47.8428,-0.924,Bocage Angevin,53356
282660,12622,47.8458,-0.8172,Bocage Angevin,53356
282672,12623,47.8486,-0.7104,Bocage Angevin,53356
282684,12624,47.8513,-0.6036,Bocage Angevin,53356
282696,12762,47.9085,-1.1423,Bocage Angevin,53356
282708,12763,47.9117,-1.0354,Bocage Angevin,53356
282720,12764,47.9147,-0.9285,Bocage Angevin,53356
282732,12765,47.9176,-0.8215,Bocage Angevin,53356
282744,12766,47.9205,-0.7146,Bocage Angevin,53356
282756,12767,47.9232,-0.6076,Bocage Angevin,53356
282768,12906,47.9835,-1.04,Bocage Angevin,53356
282780,12907,47.9866,-0.9329,Bocage Angevin,53356
283248,14207,48.6644,0.4366,Pays d Ouche,61352
283260,14209,48.6676,0.6536,Pays d Ouche,61352
283272,14350,48.7362,0.4339,Pays d Ouche,61352
283284,14351,48.7379,0.5426,Pays d Ouche,61352
283296,14352,48.7395,0.6513,Pays d Ouche,61352
283308,14353,48.741,0.76,Pays d Ouche,61352
283320,14492,48.8063,0.3225,Pays d Ouche,61352
283332,14493,48.8081,0.4313,Pays d Ouche,61352
283344,14494,48.8098,0.5401,Pays d Ouche,61352
283356,14495,48.8114,0.649,Pays d Ouche,61352
283368,14635,48.8782,0.3197,Pays d Ouche,61352
283380,14636,48.88,0.4286,Pays d Ouche,61352
283680,3475,43.2564,-0.0733,Coteaux du Bearn,64381
283692,3616,43.3236,-0.2732,Coteaux du Bearn,64381
283704,3617,43.326,-0.1748,Coteaux du Bearn,64381
283716,3757,43.3905,-0.4735,Coteaux du Bearn,64381
283728,3758,43.393,-0.375,Coteaux du Bearn,64381
283740,3759,43.3955,-0.2765,Coteaux du Bearn,64381
283752,3760,43.3978,-0.1779,Coteaux du Bearn,64381
283764,3761,43.4001,-0.0794,Coteaux du Bearn,64381
283776,3899,43.4597,-0.5757,Coteaux du Bearn,64381
283788,3900,43.4624,-0.477,Coteaux du Bearn,64381
283800,3901,43.4649,-0.3784,Coteaux du Bearn,64381
283812,3902,43.4673,-0.2797,Coteaux du Bearn,64381
283824,3903,43.4697,-0.1811,Coteaux du Bearn,64381
283836,4043,43.5342,-0.4806,Coteaux du Bearn,64381
283848,4044,43.5367,-0.3818,Coteaux du Bearn,64381
284220,2205,42.6341,1.6069,Pyrenees Centrales et Pays de Saul,9472
284232,2206,42.6347,1.7042,Pyrenees Centrales et Pays de Saul,9472
284244,2207,42.6353,1.8014,Pyrenees Centrales et Pays de Saul,9472
284256,2208,42.6357,1.8987,Pyrenees Centrales et Pays de Saul,9472
284268,2346,42.7044,1.4111,Pyrenees Centrales et Pays de Saul,9472
284280,2347,42.7052,1.5086,Pyrenees Centrales et Pays de Saul,9472
284292,2348,42.706,1.606,Pyrenees Centrales et Pays de Saul,9472
284304,2349,42.7066,1.7034,Pyrenees Centrales et Pays de Saul,9472
284316,2350,42.7071,1.8008,Pyrenees Centrales et Pays de Saul,9472
284328,2351,42.7076,1.8982,Pyrenees Centrales et Pays de Saul,9472
284340,2352,42.7079,1.9956,Pyrenees Centrales et Pays de Saul,9472
284352,2353,42.7082,2.093,Pyrenees Centrales et Pays de Saul,9472
284364,2486,42.7733,1.1174,Pyrenees Centrales et Pays de Saul,9472
284376,2487,42.7744,1.2149,Pyrenees Centrales et Pays de Saul,9472
284388,2488,42.7754,1.3125,Pyrenees Centrales et Pays de Saul,9472
284400,2489,42.7763,1.41,Pyrenees Centrales et Pays de Saul,9472
284412,2490,42.7771,1.5075,Pyrenees Centrales et Pays de Saul,9472
284424,2491,42.7778,1.6051,Pyrenees Centrales et Pays de Saul,9472
284436,2492,42.7784,1.7026,Pyrenees Centrales et Pays de Saul,9472
284448,2493,42.779,1.8001,Pyrenees Centrales et Pays de Saul,9472
284460,2494,42.7794,1.8977,Pyrenees Centrales et Pays de Saul,9472
284472,2627,42.8428,0.9206,Pyrenees Centrales et Pays de Saul,9472
284484,2628,42.844,1.0183,Pyrenees Centrales et Pays de Saul,9472
284496,2629,42.8452,1.1159,Pyrenees Centrales et Pays de Saul,9472
284508,2630,42.8463,1.2136,Pyrenees Centrales et Pays de Saul,9472
284520,2631,42.8472,1.3112,Pyrenees Centrales et Pays de Saul,9472
284532,2632,42.8481,1.4088,Pyrenees Centrales et Pays de Saul,9472
284544,2633,42.8489,1.5065,Pyrenees Centrales et Pays de Saul,9472
284556,2634,42.8497,1.6041,Pyrenees Centrales et Pays de Saul,9472
284568,2635,42.8503,1.7018,Pyrenees Centrales et Pays de Saul,9472
284580,2636,42.8508,1.7995,Pyrenees Centrales et Pays de Saul,9472
284592,2770,42.9146,0.9189,Pyrenees Centrales et Pays de Saul,9472
284604,2771,42.9159,1.0166,Pyrenees Centrales et Pays de Saul,9472
284616,2773,42.9181,1.2122,Pyrenees Centrales et Pays de Saul,9472
284628,2774,42.9191,1.3099,Pyrenees Centrales et Pays de Saul,9472
285480,7940,45.5108,3.1043,Limagne Viticole,63176
285492,8083,45.5827,3.1053,Limagne Viticole,63176
285504,8084,45.582,3.2078,Limagne Viticole,63176
285516,8226,45.6547,3.1063,Limagne Viticole,63176
285528,8227,45.654,3.2089,Limagne Viticole,63176
285540,8369,45.7267,3.1073,Limagne Viticole,63176
285552,8370,45.7259,3.21,Limagne Viticole,63176
285564,8371,45.7251,3.3128,Limagne Viticole,63176
285576,8512,45.7987,3.1083,Limagne Viticole,63176
285588,8654,45.8713,3.0063,Limagne Viticole,63176
285600,8655,45.8706,3.1093,Limagne Viticole,63176
285612,8798,45.9426,3.1103,Limagne Viticole,63176
285912,5343,44.2072,0.7864,Pays de Serres,47399
285924,5344,44.2086,0.8864,Pays de Serres,47399
285936,5482,44.2727,0.384,Pays de Serres,47399
285948,5483,44.2745,0.4841,Pays de Serres,47399
285960,5484,44.2761,0.5842,Pays de Serres,47399
285972,5485,44.2777,0.6843,Pays de Serres,47399
285984,5486,44.2791,0.7844,Pays de Serres,47399
285996,5487,44.2805,0.8846,Pays de Serres,47399
286008,5626,44.3464,0.4818,Pays de Serres,47399
286020,5627,44.348,0.582,Pays de Serres,47399
286032,5628,44.3496,0.6822,Pays de Serres,47399
286044,5629,44.3511,0.7825,Pays de Serres,47399
286056,5630,44.3524,0.8827,Pays de Serres,47399
286068,5773,44.4244,0.8808,Pays de Serres,47399
286416,8649,45.8732,2.4911,Combraille Bourbonnaise,23428
286428,8791,45.9452,2.3881,Combraille Bourbonnaise,23428
286440,8792,45.9451,2.4913,Combraille Bourbonnaise,23428
286452,8934,46.0172,2.3882,Combraille Bourbonnaise,23428
286464,8935,46.0171,2.4915,Combraille Bourbonnaise,23428
286476,8936,46.0169,2.5948,Combraille Bourbonnaise,23428
286488,9077,46.0892,2.3883,Combraille Bourbonnaise,23428
286500,9078,46.0891,2.4917,Combraille Bourbonnaise,23428
286512,9220,46.1612,2.3883,Combraille Bourbonnaise,23428
286524,9221,46.1611,2.4919,Combraille Bourbonnaise,23428
286536,9363,46.2331,2.3884,Combraille Bourbonnaise,23428
286548,9364,46.233,2.4921,Combraille Bourbonnaise,23428
286560,9506,46.3051,2.3885,Combraille Bourbonnaise,23428
286884,4901,43.9654,-0.502,Petites Landes de Roquefort,40134
286896,4902,43.968,-0.4025,Petites Landes de Roquefort,40134
286908,5044,44.0373,-0.5056,Petites Landes de Roquefort,40134
286920,5045,44.0398,-0.406,Petites Landes de Roquefort,40134
286932,5046,44.0423,-0.3063,Petites Landes de Roquefort,40134
287064,5492,44.286,1.3852,Quercy Blanc,46396
287076,5493,44.2868,1.4853,Quercy Blanc,46396
287088,5633,44.356,1.1835,Quercy Blanc,46396
287100,5634,44.357,1.2837,Quercy Blanc,46396
287112,5635,44.3579,1.384,Quercy Blanc,46396
287124,5636,44.3588,1.4842,Quercy Blanc,46396
287280,15076,49.1088,1.6248,Vexin,27330
287292,15219,49.1807,1.6238,Vexin,27330
287304,15362,49.2526,1.6228,Vexin,27330
287388,5779,44.4307,1.4831,Viadene et Vallee du Lot,46407
287400,5782,44.4326,1.7843,Viadene et Vallee du Lot,46407
287412,5918,44.4988,1.08,Viadene et Vallee du Lot,46407
287424,5919,44.4999,1.1805,Viadene et Vallee du Lot,46407
287436,5920,44.5009,1.281,Viadene et Vallee du Lot,46407
287448,5921,44.5018,1.3815,Viadene et Vallee du Lot,46407
287460,5926,44.505,1.8842,Viadene et Vallee du Lot,46407
287640,12697,47.7871,7.1972,Ochsenfeld,68002
287652,12698,47.7826,7.3038,Ochsenfeld,68002
287712,16508,49.8285,1.8368,Vimeu,80038
287724,16509,49.8289,1.9478,Vimeu,80038
287736,16650,49.8998,1.7249,Vimeu,80038
287748,16651,49.9003,1.8361,Vimeu,80038
287760,16652,49.9007,1.9473,Vimeu,80038
287772,16792,49.971,1.6127,Vimeu,80038
287784,16793,49.9717,1.724,Vimeu,80038
287796,16794,49.9722,1.8354,Vimeu,80038
287808,16934,50.0421,1.5001,Vimeu,80038
287820,16935,50.0429,1.6116,Vimeu,80038
287832,16936,50.0435,1.7232,Vimeu,80038
287844,16937,50.044,1.8347,Vimeu,80038
287856,17077,50.1139,1.4989,Vimeu,80038
287868,17078,50.1147,1.6106,Vimeu,80038
287880,17079,50.1153,1.7223,Vimeu,80038
287892,17221,50.1865,1.6096,Vimeu,80038
288288,18371,50.7628,2.2799,Flandre Maritime,62325
288300,18372,50.7628,2.393,Flandre Maritime,62325
288312,18654,50.9057,1.9394,Flandre Maritime,62325
288324,18655,50.906,2.0529,Flandre Maritime,62325
288336,18656,50.9062,2.1663,Flandre Maritime,62325
288348,18797,50.9774,1.9388,Flandre Maritime,62325
288360,18798,50.9777,2.0524,Flandre Maritime,62325
288540,10523,46.7959,4.0659,Morvan,71443
288552,10667,46.8662,4.1731,Morvan,71443
288564,10809,46.9398,4.0705,Morvan,71443
288576,10810,46.9382,4.1755,Morvan,71443
288588,10952,47.0118,4.0728,Morvan,71443
288600,10953,47.0101,4.178,Morvan,71443
288612,11095,47.0837,4.0751,Morvan,71443
288624,11096,47.0821,4.1805,Morvan,71443
288636,11097,47.0803,4.2858,Morvan,71443
288648,11098,47.0785,4.3911,Morvan,71443
288900,15516,49.3256,2.8313,Soissonnais,60328
288912,15659,49.3974,2.832,Soissonnais,60328
288924,15660,49.3969,2.9421,Soissonnais,60328
288936,15661,49.3963,3.0522,Soissonnais,60328
288948,15804,49.4682,3.0532,Soissonnais,60328
289080,12922,48.0204,0.6743,Perche,72351
289092,13064,48.0908,0.5647,Perche,72351
289104,13065,48.0924,0.672,Perche,72351
289116,13066,48.0938,0.7794,Perche,72351
289128,13206,48.161,0.4547,Perche,72351
289140,13207,48.1627,0.5622,Perche,72351
289152,13208,48.1643,0.6697,Perche,72351
289164,13209,48.1658,0.7772,Perche,72351
289176,13348,48.2312,0.3445,Perche,72351
289188,13349,48.2329,0.4522,Perche,72351
289200,13350,48.2346,0.5598,Perche,72351
289212,13351,48.2362,0.6675,Perche,72351
289224,13491,48.3031,0.3418,Perche,72351
289236,13776,48.445,0.2282,Perche,72351
289248,13777,48.4469,0.3363,Perche,72351
289620,7388,45.1903,5.1359,Valloire,26241
289632,7529,45.2672,4.9358,Valloire,26241
289644,7530,45.2647,5.0377,Valloire,26241
289728,12908,47.9895,-0.8258,Region des Polycultures de Laval,53096
289740,12909,47.9924,-0.7188,Region des Polycultures de Laval,53096
289752,13050,48.0585,-0.9374,Region des Polycultures de Laval,53096
289764,13051,48.0614,-0.8302,Region des Polycultures de Laval,53096
289776,13052,48.0643,-0.7229,Region des Polycultures de Laval,53096
289788,13053,48.067,-0.6157,Region des Polycultures de Laval,53096
289800,13192,48.1273,-1.0492,Region des Polycultures de Laval,53096
289812,13193,48.1303,-0.9419,Region des Polycultures de Laval,53096
289824,13194,48.1333,-0.8345,Region des Polycultures de Laval,53096
289836,13195,48.1361,-0.7271,Region des Polycultures de Laval,53096
289848,13196,48.1389,-0.6197,Region des Polycultures de Laval,53096
289860,13335,48.1992,-1.0538,Region des Polycultures de Laval,53096
290160,15789,49.4667,1.3993,Pays de Bray,76331
290172,15790,49.4675,1.5095,Pays de Bray,76331
290184,15791,49.4682,1.6198,Pays de Bray,76331
290196,15792,49.4688,1.73,Pays de Bray,76331
290208,15932,49.5385,1.398,Pays de Bray,76331
290220,15933,49.5393,1.5084,Pays de Bray,76331
290232,15934,49.54,1.6188,Pays de Bray,76331
290244,15935,49.5406,1.7292,Pays de Bray,76331
290256,16074,49.6095,1.2861,Pays de Bray,76331
290268,16075,49.6104,1.3966,Pays de Bray,76331
290280,16076,49.6112,1.5072,Pays de Bray,76331
290292,16077,49.6119,1.6178,Pays de Bray,76331
290304,16217,49.6813,1.2846,Pays de Bray,76331
290316,16218,49.6822,1.3953,Pays de Bray,76331
290328,16219,49.683,1.506,Pays de Bray,76331
290340,16220,49.6837,1.6168,Pays de Bray,76331
290352,16360,49.7531,1.2831,Pays de Bray,76331
290364,16361,49.754,1.394,Pays de Bray,76331
290376,16362,49.7549,1.5049,Pays de Bray,76331
290388,16503,49.825,1.2816,Pays de Bray,76331
290880,15383,49.2442,3.9284,Pays Remois,51018
290892,15384,49.2427,4.0382,Pays Remois,51018
290904,15526,49.316,3.9307,Pays Remois,51018
290916,15527,49.3145,4.0406,Pays Remois,51018
290928,15530,49.3094,4.3703,Pays Remois,51018
290940,15669,49.3879,3.9329,Pays Remois,51018
290952,15670,49.3864,4.043,Pays Remois,51018
290964,15671,49.3848,4.153,Pays Remois,51018
291168,4535,43.7327,5.759,Val de Durance,4466
291180,4536,43.7295,5.8581,Val de Durance,4466
291192,4679,43.8013,5.8625,Val de Durance,4466
291204,4821,43.8764,5.7677,Val de Durance,4466
291216,4822,43.8732,5.867,Val de Durance,4466
291228,4965,43.945,5.8715,Val de Durance,4466
291240,5109,44.0136,5.9755,Val de Durance,4466
